Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
201308,53,52,46,45,1,5,0,0,1,2,4195,0,4195,2013,1
201308,53,52,46,45,1,5,1,0,4,7,3822,1,3822,2013,1
201308,39,38,34,33,1,3,0,1,1,2,11175,0,11175,2013,1
201308,39,38,34,33,1,3,1,1,1,2,10767,1,10767,2013,1
201308,40,39,35,34,1,1,0,1,1,2,7918,0,7918,2013,1
201308,40,39,35,34,1,1,1,1,1,2,7968,1,7968,2013,1
201308,67,64,59,56,1,3,0,1,1,2,2742,0,2742,2013,1
201308,67,64,59,56,1,3,1,1,1,2,2767,1,2767,2013,1
201309,49,48,43,42,1,5,0,1,1,2,5288,0,5288,2013,2
201309,49,48,43,42,1,5,1,1,1,2,5347,1,5347,2013,2
201309,1,1,1,1,1,1,0,1,1,2,13541,0,13541,2013,2
201309,1,1,1,1,1,1,1,1,1,2,13860,1,13860,2013,2
201309,1,1,1,1,1,1,0,1,1,1,16550,0,16550,2013,2
201309,1,1,1,1,1,1,1,1,1,1,16939,1,16939,2013,2
201309,2,2,2,2,1,2,0,1,1,1,8581,0,8581,2013,2
201309,2,2,2,2,1,2,1,1,1,1,7833,1,7833,2013,2
201309,3,3,3,3,1,3,0,1,1,2,18734,0,18734,2013,2
201309,3,3,3,3,1,3,1,1,1,2,19182,1,19182,2013,2
201309,4,4,4,4,1,4,0,1,1,1,9710,0,9710,2013,2
201309,4,4,4,4,1,4,1,1,1,1,9461,1,9461,2013,2
201309,5,5,5,5,0,0,0,0,0,0,9609,0,9609,2013,2
201309,5,5,5,5,0,0,1,0,0,0,9556,1,9556,2013,2
201309,6,6,6,6,0,0,0,1,1,2,257,0,257,2013,2
201309,6,6,6,6,0,0,1,1,1,2,3732,1,3732,2013,2
201309,6,6,6,6,0,0,0,1,0,0,42717,0,42717,2013,2
201309,6,6,6,6,0,0,1,1,0,0,40524,1,40524,2013,2
201309,6,6,6,6,1,5,0,1,1,2,5007,0,5007,2013,2
201309,6,6,6,6,1,5,1,1,0,0,5086,1,5086,2013,2
201309,7,7,7,7,1,2,0,1,1,1,6501,0,6501,2013,2
201309,7,7,7,7,1,2,1,1,1,1,6196,1,6196,2013,2
201309,8,8,8,8,0,0,0,1,4,7,121517,0,121517,2013,2
201309,8,8,8,8,0,0,1,1,4,7,121950,1,121950,2013,2
201309,10,10,9,9,1,2,0,1,1,2,7544,0,7544,2013,2
201309,10,10,9,9,1,2,1,1,1,2,6238,1,6238,2013,2
201309,70,67,62,59,0,0,0,1,3,6,65,0,65,2013,2
201309,70,67,62,59,0,0,2,1,3,6,3,2,6,2013,2
201309,13,13,12,12,1,3,0,1,1,2,18661,0,18661,2013,2
201309,13,13,12,12,1,3,1,1,1,2,18985,1,18985,2013,2
201309,14,14,13,13,1,2,0,1,1,2,16986,0,16986,2013,2
201309,14,14,13,13,1,2,1,1,1,2,14923,1,14923,2013,2
201309,15,15,14,14,1,2,0,1,1,2,7288,0,7288,2013,2
201309,15,15,14,14,1,2,1,1,1,2,7801,1,7801,2013,2
201309,68,65,60,57,1,2,0,1,1,2,6195,0,6195,2013,2
201309,68,65,60,57,1,2,1,1,1,2,3678,1,3678,2013,2
201309,71,68,10,10,0,0,0,1,0,4,24629,0,24629,2013,2
201309,71,68,10,10,0,0,1,1,0,4,25306,1,25306,2013,2
201309,16,16,10,10,0,0,0,1,0,4,118123,0,118123,2013,2
201309,16,16,10,10,0,0,1,1,0,4,122647,1,122647,2013,2
201309,16,16,10,10,1,2,0,1,1,2,5778,0,5778,2013,2
201309,16,16,10,10,1,2,1,1,1,2,4851,1,4851,2013,2
201309,17,17,15,15,1,2,0,1,1,1,12568,0,12568,2013,2
201309,17,17,15,15,1,2,1,1,1,1,12044,1,12044,2013,2
201309,57,57,50,50,1,7,0,1,1,2,9672,0,9672,2013,2
201309,57,57,50,50,1,7,1,1,1,2,8947,1,8947,2013,2
201309,18,18,16,16,0,0,0,0,0,4,18286,0,18286,2013,2
201309,18,18,16,16,0,0,1,0,0,4,18093,1,18093,2013,2
201309,19,19,17,17,0,0,0,1,1,2,7920,0,7920,2013,2
201309,19,19,17,17,0,0,1,1,1,2,7608,1,7608,2013,2
201309,20,20,6,6,0,0,0,1,0,0,4821,0,4821,2013,2
201309,20,20,6,6,0,0,1,1,0,0,5279,1,5279,2013,2
201309,23,23,20,20,1,2,0,1,1,2,5050,0,5050,2013,2
201309,23,23,20,20,1,2,1,1,1,2,4514,1,4514,2013,2
201309,50,49,44,43,0,0,0,0,1,2,43798,0,43798,2013,2
201309,50,49,44,43,0,0,1,0,1,2,44466,1,44466,2013,2
201309,24,24,21,21,1,3,0,1,1,2,11669,0,11669,2013,2
201309,24,24,21,21,1,3,1,1,1,2,11692,1,11692,2013,2
201309,25,25,22,22,1,2,0,1,1,2,6794,0,6794,2013,2
201309,25,25,22,22,1,2,1,1,1,2,5757,1,5757,2013,2
201309,65,63,57,55,1,8,0,1,1,2,2619,0,2619,2013,2
201309,65,63,57,55,1,8,1,1,1,2,2717,1,2717,2013,2
201309,37,37,33,30,0,0,1,1,1,1,37344,1,37344,2013,2
201309,26,26,23,23,1,3,0,1,1,1,23362,0,23362,2013,2
201309,26,26,23,23,1,3,1,1,1,1,23227,1,23227,2013,2
201309,31,31,28,28,1,2,0,1,1,2,8322,0,8322,2013,2
201309,31,31,28,28,1,2,1,1,1,2,7106,1,7106,2013,2
201309,61,61,53,53,0,0,1,1,0,0,27,1,27,2013,2
201309,69,66,61,58,1,3,0,1,1,1,6356,0,6356,2013,2
201309,69,66,61,58,1,3,1,1,1,1,6039,1,6039,2013,2
201309,32,32,29,29,1,2,0,1,1,1,14740,0,14740,2013,2
201309,32,32,29,29,1,2,1,1,1,1,13844,1,13844,2013,2
201309,33,33,33,30,0,0,0,1,0,0,86214,0,86214,2013,2
201309,33,33,33,30,0,0,1,1,0,0,84290,1,84290,2013,2
201309,33,33,10,10,0,0,0,1,0,4,1218,0,1218,2013,2
201309,33,33,10,10,0,0,1,1,0,4,1446,1,1446,2013,2
201309,33,33,33,30,0,0,0,1,2,5,50363,0,50363,2013,2
201309,33,33,33,30,0,0,1,1,2,5,50388,1,50388,2013,2
201309,33,33,33,30,1,1,0,1,1,1,2634,0,2634,2013,2
201309,33,33,33,30,1,1,0,1,0,0,292,0,292,2013,2
201309,33,33,33,30,1,1,1,1,0,0,2700,1,2700,2013,2
201309,33,33,33,30,1,1,0,1,2,5,7586,0,7586,2013,2
201309,33,33,33,30,1,1,1,1,2,5,7555,1,7555,2013,2
201309,52,51,45,44,0,0,0,0,0,0,128474,0,128474,2013,2
201309,52,51,45,44,0,0,1,0,0,0,125747,1,125747,2013,2
201309,52,51,45,44,0,0,2,0,0,0,236,2,472,2013,2
201309,34,34,31,31,0,0,0,0,1,2,5387,0,5387,2013,2
201309,34,34,31,31,0,0,1,0,1,2,5578,1,5578,2013,2
201309,64,62,56,54,1,3,0,1,1,1,6416,0,6416,2013,2
201309,64,62,56,54,1,3,1,1,1,1,6299,1,6299,2013,2
201309,35,35,32,32,1,6,0,1,1,2,4744,0,4744,2013,2
201309,35,35,32,32,1,6,1,1,1,2,4319,1,4319,2013,2
201309,36,36,24,24,0,0,0,1,0,0,63532,0,63532,2013,2
201309,36,36,24,24,0,0,1,1,0,0,64784,1,64784,2013,2
201309,37,37,33,30,0,0,0,1,1,1,30032,0,30032,2013,2
201309,37,37,33,30,0,0,0,1,2,5,548374,0,548374,2013,2
201309,37,37,33,30,0,0,1,1,2,5,544302,1,544302,2013,2
201309,37,37,33,30,0,0,2,1,2,5,4072,2,8144,2013,2
201309,37,37,33,30,1,2,0,1,1,1,60908,0,60908,2013,2
201309,37,37,33,30,1,2,1,1,1,1,55880,1,55880,2013,2
201309,37,37,33,30,1,4,0,1,1,1,9456,0,9456,2013,2
201309,37,37,33,30,1,4,1,1,1,1,9855,1,9855,2013,2
201309,37,37,33,30,1,1,0,1,2,5,18973,0,18973,2013,2
201309,37,37,33,30,1,1,1,1,2,5,17647,1,17647,2013,2
201309,37,37,33,30,1,3,0,1,1,1,46679,0,46679,2013,2
201309,37,37,33,30,1,3,1,1,1,1,46793,1,46793,2013,2
201309,37,37,33,30,1,5,0,1,1,1,13787,0,13787,2013,2
201309,37,37,33,30,1,5,1,1,1,1,14747,1,14747,2013,2
201309,53,52,46,45,0,0,0,0,4,7,148628,0,148628,2013,2
201309,53,52,46,45,0,0,1,0,4,7,150010,1,150010,2013,2
201309,53,52,46,45,1,5,0,0,1,2,2009,0,2009,2013,2
201309,53,52,46,45,1,5,1,0,4,7,1816,1,1816,2013,2
201309,39,38,34,33,1,3,0,1,1,2,10712,0,10712,2013,2
201309,39,38,34,33,1,3,1,1,1,2,10836,1,10836,2013,2
201309,40,39,35,34,1,1,0,1,1,2,6838,0,6838,2013,2
201309,40,39,35,34,1,1,1,1,1,2,6552,1,6552,2013,2
201310,49,48,43,42,1,5,0,1,1,2,5667,0,5667,2013,3
201310,49,48,43,42,1,5,1,1,1,2,6552,1,6552,2013,3
201310,1,1,1,1,1,1,0,1,1,2,9047,0,9047,2013,3
201310,1,1,1,1,1,1,1,1,1,2,8830,1,8830,2013,3
201310,1,1,1,1,1,1,0,1,1,1,21112,0,21112,2013,3
201310,1,1,1,1,1,1,1,1,1,1,20605,1,20605,2013,3
201310,2,2,2,2,1,2,0,1,1,1,7718,0,7718,2013,3
201310,2,2,2,2,1,2,1,1,1,1,7605,1,7605,2013,3
201310,3,3,3,3,1,3,0,1,1,2,13977,0,13977,2013,3
201310,3,3,3,3,1,3,1,1,1,2,13614,1,13614,2013,3
201310,4,4,4,4,1,4,0,1,1,1,7267,0,7267,2013,3
201407,2,2,2,2,1,2,0,1,1,1,8858,0,8858,2014,0
201310,4,4,4,4,1,4,1,1,1,1,10656,1,10656,2013,3
201310,5,5,5,5,0,0,0,0,0,0,10896,0,10896,2013,3
201310,5,5,5,5,0,0,1,0,0,0,11166,1,11166,2013,3
201310,6,6,6,6,0,0,0,1,1,2,732,0,732,2013,3
201310,6,6,6,6,0,0,1,1,1,2,4107,1,4107,2013,3
201310,6,6,6,6,0,0,0,1,0,0,40497,0,40497,2013,3
201310,6,6,6,6,0,0,1,1,0,0,37366,1,37366,2013,3
201310,6,6,6,6,1,5,0,1,1,2,5603,0,5603,2013,3
201310,6,6,6,6,1,5,1,1,0,0,5764,1,5764,2013,3
201310,7,7,7,7,1,2,0,1,1,1,5998,0,5998,2013,3
201310,7,7,7,7,1,2,1,1,1,1,6328,1,6328,2013,3
201310,8,8,8,8,0,0,0,1,4,7,131190,0,131190,2013,3
201310,8,8,8,8,0,0,1,1,4,7,132002,1,132002,2013,3
201310,10,10,9,9,1,2,0,1,1,2,5764,0,5764,2013,3
201310,10,10,9,9,1,2,1,1,1,2,6648,1,6648,2013,3
201310,13,13,12,12,1,3,0,1,1,2,18665,0,18665,2013,3
201310,13,13,12,12,1,3,1,1,1,2,19067,1,19067,2013,3
201310,14,14,13,13,1,2,0,1,1,2,15690,0,15690,2013,3
201310,14,14,13,13,1,2,1,1,1,2,19327,1,19327,2013,3
201310,15,15,14,14,1,2,0,1,1,2,7176,0,7176,2013,3
201310,15,15,14,14,1,2,1,1,1,2,9330,1,9330,2013,3
201310,68,65,60,57,1,2,0,1,1,2,4895,0,4895,2013,3
201310,68,65,60,57,1,2,1,1,1,2,5296,1,5296,2013,3
201310,71,68,10,10,0,0,0,1,0,4,27056,0,27056,2013,3
201310,71,68,10,10,0,0,1,1,0,4,28955,1,28955,2013,3
201310,16,16,10,10,0,0,0,1,0,4,121336,0,121336,2013,3
201310,16,16,10,10,0,0,1,1,0,4,122958,1,122958,2013,3
201310,16,16,10,10,1,2,0,1,1,2,3982,0,3982,2013,3
201310,16,16,10,10,1,2,1,1,1,2,4365,1,4365,2013,3
201310,17,17,15,15,1,2,0,1,1,1,11916,0,11916,2013,3
201310,17,17,15,15,1,2,1,1,1,1,13625,1,13625,2013,3
201310,57,57,50,50,1,7,0,1,1,2,8513,0,8513,2013,3
201310,57,57,50,50,1,7,1,1,1,2,10042,1,10042,2013,3
201310,18,18,16,16,0,0,0,0,0,4,19265,0,19265,2013,3
201310,18,18,16,16,0,0,1,0,0,4,19098,1,19098,2013,3
201310,19,19,17,17,0,0,0,1,1,2,8230,0,8230,2013,3
201310,19,19,17,17,0,0,1,1,1,2,8466,1,8466,2013,3
201310,20,20,6,6,0,0,0,1,0,0,4714,0,4714,2013,3
201310,20,20,6,6,0,0,1,1,0,0,5291,1,5291,2013,3
201310,23,23,20,20,1,2,0,1,1,2,4880,0,4880,2013,3
201310,23,23,20,20,1,2,1,1,1,2,4616,1,4616,2013,3
201310,50,49,44,43,0,0,0,0,1,2,46311,0,46311,2013,3
201310,50,49,44,43,0,0,1,0,1,2,46468,1,46468,2013,3
201310,24,24,21,21,1,3,0,1,1,2,10862,0,10862,2013,3
201310,24,24,21,21,1,3,1,1,1,2,10378,1,10378,2013,3
201310,25,25,22,22,1,2,0,1,1,2,6221,0,6221,2013,3
201310,25,25,22,22,1,2,1,1,1,2,6663,1,6663,2013,3
201310,65,63,57,55,1,8,0,1,1,2,2399,0,2399,2013,3
201310,65,63,57,55,1,8,1,1,1,2,2902,1,2902,2013,3
201310,26,26,23,23,1,3,0,1,1,1,23387,0,23387,2013,3
201310,26,26,23,23,1,3,1,1,1,1,22429,1,22429,2013,3
201310,31,31,28,28,1,2,0,1,1,2,8358,0,8358,2013,3
201310,31,31,28,28,1,2,1,1,1,2,9524,1,9524,2013,3
201310,61,61,53,53,0,0,1,1,0,0,36,1,36,2013,3
201310,69,66,61,58,1,3,0,1,1,1,6232,0,6232,2013,3
201310,69,66,61,58,1,3,1,1,1,1,5999,1,5999,2013,3
201310,62,40,54,35,0,0,0,0,1,2,75,0,75,2013,3
201310,62,40,54,35,0,0,1,0,1,2,75,1,75,2013,3
201310,32,32,29,29,1,2,0,1,1,1,13183,0,13183,2013,3
201310,32,32,29,29,1,2,1,1,1,1,16089,1,16089,2013,3
201310,33,33,33,30,0,0,0,1,0,0,93418,0,93418,2013,3
201310,33,33,33,30,0,0,1,1,0,0,90355,1,90355,2013,3
201310,33,33,10,10,0,0,0,1,0,4,50,0,50,2013,3
201310,33,33,10,10,0,0,1,1,0,4,48,1,48,2013,3
201310,33,33,33,30,0,0,0,1,2,5,49494,0,49494,2013,3
201310,33,33,33,30,0,0,1,1,2,5,50244,1,50244,2013,3
201310,33,33,33,30,1,1,0,1,1,1,2402,0,2402,2013,3
201310,33,33,33,30,1,1,0,1,0,0,1451,0,1451,2013,3
201310,33,33,33,30,1,1,1,1,0,0,3700,1,3700,2013,3
201310,33,33,33,30,1,1,0,1,2,5,9318,0,9318,2013,3
201310,33,33,33,30,1,1,1,1,2,5,8862,1,8862,2013,3
201310,52,51,45,44,0,0,0,0,0,0,132537,0,132537,2013,3
201310,52,51,45,44,0,0,1,0,0,0,131519,1,131519,2013,3
201310,52,51,45,44,0,0,2,0,0,0,62,2,124,2013,3
201310,34,34,31,31,0,0,0,0,1,2,5369,0,5369,2013,3
201310,34,34,31,31,0,0,1,0,1,2,5658,1,5658,2013,3
201310,64,62,56,54,1,3,0,1,1,1,6550,0,6550,2013,3
201310,64,62,56,54,1,3,1,1,1,1,6379,1,6379,2013,3
201310,35,35,32,32,1,6,0,1,1,2,4056,0,4056,2013,3
201310,35,35,32,32,1,6,1,1,1,2,4638,1,4638,2013,3
201310,36,36,24,24,0,0,0,1,0,0,68869,0,68869,2013,3
201310,36,36,24,24,0,0,1,1,0,0,69656,1,69656,2013,3
201310,37,37,33,30,0,0,0,1,1,1,36255,0,36255,2013,3
201310,37,37,33,30,0,0,1,1,1,1,43415,1,43415,2013,3
201310,37,37,33,30,0,0,0,1,2,5,573619,0,573619,2013,3
201310,37,37,33,30,0,0,1,1,2,5,558030,1,558030,2013,3
201310,37,37,33,30,0,0,2,1,2,5,15589,2,31178,2013,3
201310,37,37,33,30,1,2,0,1,1,1,58222,0,58222,2013,3
201310,37,37,33,30,1,2,1,1,1,1,64753,1,64753,2013,3
201310,37,37,33,30,1,4,0,1,1,1,7201,0,7201,2013,3
201310,37,37,33,30,1,4,1,1,1,1,10147,1,10147,2013,3
201310,37,37,33,30,1,1,0,1,2,5,11459,0,11459,2013,3
201310,37,37,33,30,1,1,1,1,2,5,10330,1,10330,2013,3
201310,37,37,33,30,1,3,0,1,1,1,42346,0,42346,2013,3
201310,37,37,33,30,1,3,1,1,1,1,36840,1,36840,2013,3
201310,37,37,33,30,1,5,0,1,1,1,16349,0,16349,2013,3
201310,37,37,33,30,1,5,1,1,1,1,18011,1,18011,2013,3
201310,53,52,46,45,0,0,0,0,4,7,159491,0,159491,2013,3
201407,2,2,2,2,1,2,1,1,1,1,6916,1,6916,2014,0
201310,53,52,46,45,0,0,1,0,4,7,162983,1,162983,2013,3
201310,53,52,46,45,1,5,0,0,1,2,3524,0,3524,2013,3
201310,53,52,46,45,1,5,1,0,4,7,3115,1,3115,2013,3
201310,39,38,34,33,1,3,0,1,1,2,10860,0,10860,2013,3
201310,39,38,34,33,1,3,1,1,1,2,11038,1,11038,2013,3
201310,40,39,35,34,1,1,0,1,1,2,5874,0,5874,2013,3
201310,40,39,35,34,1,1,1,1,1,2,5648,1,5648,2013,3
201311,49,48,43,42,1,5,0,1,1,2,6003,0,6003,2013,4
201311,49,48,43,42,1,5,1,1,1,2,6865,1,6865,2013,4
201311,1,1,1,1,1,1,0,1,1,2,5406,0,5406,2013,4
201311,1,1,1,1,1,1,1,1,1,2,5457,1,5457,2013,4
201311,1,1,1,1,1,1,0,1,1,1,15386,0,15386,2013,4
201311,1,1,1,1,1,1,1,1,1,1,15532,1,15532,2013,4
201311,2,2,2,2,1,2,0,1,1,1,7814,0,7814,2013,4
201311,2,2,2,2,1,2,1,1,1,1,7811,1,7811,2013,4
201311,3,3,3,3,1,3,0,1,1,2,7170,0,7170,2013,4
201311,3,3,3,3,1,3,1,1,1,2,7664,1,7664,2013,4
201311,4,4,4,4,1,4,0,1,1,1,8458,0,8458,2013,4
201311,4,4,4,4,1,4,1,1,1,1,8820,1,8820,2013,4
201311,5,5,5,5,0,0,0,0,0,0,3924,0,3924,2013,4
201311,5,5,5,5,0,0,1,0,0,0,3995,1,3995,2013,4
201311,6,6,6,6,0,0,0,1,1,2,95,0,95,2013,4
201311,6,6,6,6,0,0,1,1,1,2,3334,1,3334,2013,4
201311,6,6,6,6,0,0,0,1,0,0,39105,0,39105,2013,4
201311,6,6,6,6,0,0,1,1,0,0,38033,1,38033,2013,4
201311,6,6,6,6,1,5,0,1,1,2,7279,0,7279,2013,4
201311,6,6,6,6,1,5,1,1,0,0,7710,1,7710,2013,4
201311,7,7,7,7,1,2,0,1,1,1,6244,0,6244,2013,4
201311,7,7,7,7,1,2,1,1,1,1,6209,1,6209,2013,4
201311,8,8,8,8,0,0,0,1,4,7,115533,0,115533,2013,4
201311,8,8,8,8,0,0,1,1,4,7,118110,1,118110,2013,4
201311,10,10,9,9,1,2,0,1,1,2,5586,0,5586,2013,4
201311,10,10,9,9,1,2,1,1,1,2,5620,1,5620,2013,4
201311,13,13,12,12,1,3,0,1,1,2,15264,0,15264,2013,4
201311,13,13,12,12,1,3,1,1,1,2,16324,1,16324,2013,4
201311,14,14,13,13,1,2,0,1,1,2,17463,0,17463,2013,4
201311,14,14,13,13,1,2,1,1,1,2,17635,1,17635,2013,4
201311,15,15,14,14,1,2,0,1,1,2,8505,0,8505,2013,4
201311,15,15,14,14,1,2,1,1,1,2,10142,1,10142,2013,4
201311,68,65,60,57,1,2,0,1,1,2,5565,0,5565,2013,4
201311,68,65,60,57,1,2,1,1,1,2,4715,1,4715,2013,4
201311,71,68,10,10,0,0,0,1,0,4,26033,0,26033,2013,4
201311,71,68,10,10,0,0,1,1,0,4,27577,1,27577,2013,4
201311,16,16,10,10,0,0,0,1,0,4,98528,0,98528,2013,4
201311,16,16,10,10,0,0,1,1,0,4,100215,1,100215,2013,4
201311,16,16,10,10,1,2,0,1,1,2,3657,0,3657,2013,4
201311,16,16,10,10,1,2,1,1,1,2,3702,1,3702,2013,4
201311,17,17,15,15,1,2,0,1,1,1,12649,0,12649,2013,4
201311,17,17,15,15,1,2,1,1,1,1,13688,1,13688,2013,4
201311,57,57,50,50,1,7,0,1,1,2,8770,0,8770,2013,4
201311,57,57,50,50,1,7,1,1,1,2,10115,1,10115,2013,4
201311,18,18,16,16,0,0,0,0,0,4,15195,0,15195,2013,4
201311,18,18,16,16,0,0,1,0,0,4,14959,1,14959,2013,4
201311,19,19,17,17,0,0,0,1,1,2,7829,0,7829,2013,4
201311,19,19,17,17,0,0,1,1,1,2,7677,1,7677,2013,4
201311,20,20,6,6,0,0,0,1,0,0,4722,0,4722,2013,4
201311,20,20,6,6,0,0,1,1,0,0,5128,1,5128,2013,4
201311,23,23,20,20,1,2,0,1,1,2,3993,0,3993,2013,4
201311,23,23,20,20,1,2,1,1,1,2,4316,1,4316,2013,4
201311,50,49,44,43,0,0,0,0,1,2,40669,0,40669,2013,4
201311,50,49,44,43,0,0,1,0,1,2,41604,1,41604,2013,4
201311,24,24,21,21,1,3,0,1,1,2,6089,0,6089,2013,4
201311,24,24,21,21,1,3,1,1,1,2,6012,1,6012,2013,4
201311,25,25,22,22,1,2,0,1,1,2,5390,0,5390,2013,4
201311,25,25,22,22,1,2,1,1,1,2,5927,1,5927,2013,4
201311,65,63,57,55,1,8,0,1,1,2,2299,0,2299,2013,4
201311,65,63,57,55,1,8,1,1,1,2,2689,1,2689,2013,4
201311,26,26,23,23,1,3,0,1,1,1,16600,0,16600,2013,4
201311,26,26,23,23,1,3,1,1,1,1,16850,1,16850,2013,4
201311,31,31,28,28,1,2,0,1,1,2,8765,0,8765,2013,4
201311,31,31,28,28,1,2,1,1,1,2,9342,1,9342,2013,4
201311,61,61,53,53,0,0,0,1,0,0,67,0,67,2013,4
201311,61,61,53,53,0,0,1,1,0,0,80,1,80,2013,4
201311,69,66,61,58,1,3,0,1,1,1,3905,0,3905,2013,4
201311,69,66,61,58,1,3,1,1,1,1,5106,1,5106,2013,4
201311,32,32,29,29,1,2,0,1,1,1,13958,0,13958,2013,4
201311,32,32,29,29,1,2,1,1,1,1,14211,1,14211,2013,4
201311,33,33,33,30,0,0,0,1,0,0,84768,0,84768,2013,4
201311,33,33,33,30,0,0,1,1,0,0,84157,1,84157,2013,4
201311,33,33,33,30,0,0,0,1,2,5,46340,0,46340,2013,4
201311,33,33,33,30,0,0,1,1,2,5,46811,1,46811,2013,4
201311,33,33,33,30,1,1,0,1,1,1,1501,0,1501,2013,4
201311,33,33,33,30,1,1,0,1,0,0,1278,0,1278,2013,4
201311,33,33,33,30,1,1,1,1,0,0,2756,1,2756,2013,4
201311,33,33,33,30,1,1,0,1,2,5,8636,0,8636,2013,4
201311,33,33,33,30,1,1,1,1,2,5,8994,1,8994,2013,4
201311,52,51,45,44,0,0,0,0,0,0,125368,0,125368,2013,4
201311,52,51,45,44,0,0,1,0,0,0,127970,1,127970,2013,4
201311,52,51,45,44,0,0,2,0,0,0,29,2,58,2013,4
201311,34,34,31,31,0,0,0,0,1,2,4484,0,4484,2013,4
201311,34,34,31,31,0,0,1,0,1,2,5023,1,5023,2013,4
201311,64,62,56,54,1,3,0,1,1,1,5541,0,5541,2013,4
201311,64,62,56,54,1,3,1,1,1,1,5512,1,5512,2013,4
201311,35,35,32,32,1,6,0,1,1,2,4647,0,4647,2013,4
201311,35,35,32,32,1,6,1,1,1,2,5304,1,5304,2013,4
201311,36,36,24,24,0,0,0,1,0,0,61604,0,61604,2013,4
201311,36,36,24,24,0,0,1,1,0,0,63206,1,63206,2013,4
201311,37,37,33,30,0,0,0,1,1,1,38166,0,38166,2013,4
201311,37,37,33,30,0,0,1,1,1,1,41758,1,41758,2013,4
201311,37,37,33,30,0,0,0,1,2,5,506882,0,506882,2013,4
201311,37,37,33,30,0,0,1,1,2,5,522199,1,522199,2013,4
201311,37,37,33,30,0,0,2,1,2,5,3575,2,7150,2013,4
201311,37,37,33,30,1,2,0,1,1,1,57385,0,57385,2013,4
201311,37,37,33,30,1,2,1,1,1,1,56815,1,56815,2013,4
201311,37,37,33,30,1,4,0,1,1,1,8701,0,8701,2013,4
201311,37,37,33,30,1,4,1,1,1,1,8666,1,8666,2013,4
201311,37,37,33,30,1,1,0,1,2,5,8419,0,8419,2013,4
201311,37,37,33,30,1,1,1,1,2,5,7457,1,7457,2013,4
201311,37,37,33,30,1,3,0,1,1,1,18612,0,18612,2013,4
201311,37,37,33,30,1,3,1,1,1,1,19005,1,19005,2013,4
201311,37,37,33,30,1,5,0,1,1,1,17432,0,17432,2013,4
201311,37,37,33,30,1,5,1,1,1,1,19239,1,19239,2013,4
201311,53,52,46,45,0,0,0,0,4,7,140146,0,140146,2013,4
201311,53,52,46,45,0,0,1,0,4,7,145429,1,145429,2013,4
201311,53,52,46,45,1,5,0,0,1,2,4126,0,4126,2013,4
201311,53,52,46,45,1,5,1,0,4,7,3887,1,3887,2013,4
201311,39,38,34,33,1,3,0,1,1,2,8487,0,8487,2013,4
201311,39,38,34,33,1,3,1,1,1,2,9471,1,9471,2013,4
201312,49,48,43,42,1,5,0,1,1,2,9747,0,9747,2013,6
201312,49,48,43,42,1,5,1,1,1,2,12043,1,12043,2013,6
201312,1,1,1,1,1,1,0,1,1,2,5970,0,5970,2013,6
201312,1,1,1,1,1,1,1,1,1,2,5706,1,5706,2013,6
201312,1,1,1,1,1,1,0,1,1,1,16992,0,16992,2013,6
201312,1,1,1,1,1,1,1,1,1,1,16242,1,16242,2013,6
201312,2,2,2,2,1,2,0,1,1,1,7991,0,7991,2013,6
201312,2,2,2,2,1,2,1,1,1,1,8179,1,8179,2013,6
201312,3,3,3,3,1,3,0,1,1,2,8585,0,8585,2013,6
201312,3,3,3,3,1,3,1,1,1,2,8838,1,8838,2013,6
201312,4,4,4,4,1,4,0,1,1,1,9678,0,9678,2013,6
201312,4,4,4,4,1,4,1,1,1,1,9746,1,9746,2013,6
201312,5,5,5,5,0,0,0,0,0,0,3884,0,3884,2013,6
201312,5,5,5,5,0,0,1,0,0,0,3905,1,3905,2013,6
201312,6,6,6,6,0,0,0,1,1,2,516,0,516,2013,6
201312,6,6,6,6,0,0,1,1,1,2,3551,1,3551,2013,6
201312,6,6,6,6,0,0,0,1,0,0,42768,0,42768,2013,6
201312,6,6,6,6,0,0,1,1,0,0,42915,1,42915,2013,6
201312,6,6,6,6,1,5,0,1,1,2,6963,0,6963,2013,6
201312,6,6,6,6,1,5,1,1,0,0,7482,1,7482,2013,6
201312,7,7,7,7,1,2,0,1,1,1,6429,0,6429,2013,6
201312,7,7,7,7,1,2,1,1,1,1,6736,1,6736,2013,6
201312,8,8,8,8,0,0,0,1,4,7,125210,0,125210,2013,6
201312,8,8,8,8,0,0,1,1,4,7,125493,1,125493,2013,6
201312,10,10,9,9,1,2,0,1,1,2,6766,0,6766,2013,6
201312,10,10,9,9,1,2,1,1,1,2,7379,1,7379,2013,6
201312,13,13,12,12,1,3,0,1,1,2,16320,0,16320,2013,6
201312,13,13,12,12,1,3,1,1,1,2,16511,1,16511,2013,6
201312,14,14,13,13,1,2,0,1,1,2,17414,0,17414,2013,6
201312,14,14,13,13,1,2,1,1,1,2,18744,1,18744,2013,6
201312,15,15,14,14,1,2,0,1,1,2,9498,0,9498,2013,6
201312,15,15,14,14,1,2,1,1,1,2,10666,1,10666,2013,6
201312,68,65,60,57,1,2,0,1,1,2,5543,0,5543,2013,6
